Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2013-05-02,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-03,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-06,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-07,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-08,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-09,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-10,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-13,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-14,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-15,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-16,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-17,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-20,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-21,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-22,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-23,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-24,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-28,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-29,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-30,45.45,45.45,45.45,45.45,0,0,0.0
2013-05-31,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-03,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-04,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-05,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-06,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-07,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-10,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-11,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-12,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-13,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-14,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-17,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-18,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-19,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-20,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-21,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-24,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-25,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-26,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-27,45.45,45.45,45.45,45.45,0,0,0.0
2013-06-28,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-01,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-02,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-03,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-05,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-08,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-09,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-10,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-11,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-12,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-15,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-16,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-17,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-18,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-19,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-22,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-23,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-24,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-25,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-26,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-29,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-30,45.45,45.45,45.45,45.45,0,0,0.0
2013-07-31,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-01,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-02,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-05,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-06,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-07,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-08,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-09,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-12,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-13,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-14,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-15,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-16,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-19,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-20,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-21,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-22,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-23,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-26,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-27,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-28,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-29,45.45,45.45,45.45,45.45,0,0,0.0
2013-08-30,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-03,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-04,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-05,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-06,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-09,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-10,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-11,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-12,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-13,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-16,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-17,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-18,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-19,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-20,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-23,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-24,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-25,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-26,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-27,45.45,45.45,45.45,45.45,0,0,0.0
2013-09-30,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-01,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-02,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-03,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-04,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-07,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-08,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-09,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-10,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-11,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-14,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-15,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-16,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-17,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-18,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-21,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-22,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-23,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-24,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-25,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-28,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-29,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-30,45.45,45.45,45.45,45.45,0,0,0.0
2013-10-31,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-01,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-04,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-05,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-06,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-07,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-08,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-11,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-12,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-13,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-14,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-15,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-18,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-19,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-20,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-21,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-22,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-25,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-26,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-27,45.45,45.45,45.45,45.45,0,0,0.0
2013-11-29,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-02,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-03,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-04,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-05,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-06,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-09,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-10,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-11,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-12,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-13,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-16,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-17,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-18,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-19,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-20,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-23,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-24,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-26,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-27,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-30,45.45,45.45,45.45,45.45,0,0,0.0
2013-12-31,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-27,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-01-31,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-20,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-26,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-27,45.45,45.45,45.45,45.45,0,0,0.0
2014-02-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-20,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-26,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-27,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-03-31,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-01,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-04-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-01,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-20,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-27,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-05-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-20,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-26,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-27,45.45,45.45,45.45,45.45,0,0,0.0
2014-06-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-01,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-07-31,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-01,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-20,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-26,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-27,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-08-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-26,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-09-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-01,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-20,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-27,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-10-31,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-06,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-07,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-13,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-14,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-20,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-21,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-25,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-26,45.45,45.45,45.45,45.45,0,0,0.0
2014-11-28,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-01,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-02,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-03,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-04,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-05,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-08,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-09,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-10,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-11,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-12,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-15,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-16,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-17,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-18,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-19,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-22,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-23,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-24,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-26,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-29,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-30,45.45,45.45,45.45,45.45,0,0,0.0
2014-12-31,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-02,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-05,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-06,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-07,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-08,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-09,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-12,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-13,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-14,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-15,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-16,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-20,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-21,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-22,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-23,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-26,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-27,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-28,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-29,45.45,45.45,45.45,45.45,0,0,0.0
2015-01-30,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-02,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-03,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-04,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-05,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-06,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-09,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-10,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-11,45.45,45.45,45.45,45.45,0,0,0.0
2015-02-12,45.45,45.45,45.45,45.45,0,0,0.0
